APSIM output file, version = 5.4
Title = sysbal Sample Simulation
            day           year        biomass          no3()          nh4()       biom_n()        fom_n()         runoff             ep          drain             es           pond       sw_dep()  n_loss_system  n_gain_system   n_dlt_system  n_dlt_surface     n_dlt_crop     n_dlt_soil n_error_system n_cum_error_system n_state_system n_state_surface   n_state_crop   n_state_soil  p_loss_system  p_gain_system   p_dlt_system  p_dlt_surface     p_dlt_crop     p_dlt_soil p_error_system p_cum_error_system p_state_system p_state_surface   p_state_crop   p_state_soil  c_loss_system  c_gain_system   c_dlt_system  c_dlt_surface     c_dlt_crop     c_dlt_soil c_error_system c_cum_error_system c_state_system c_state_surface   c_state_crop   c_state_soil dm_loss_system dm_gain_system  dm_dlt_system dm_dlt_surface    dm_dlt_crop    dm_dlt_soil dm_error_system dm_cum_error_system dm_state_system dm_state_surface  dm_state_crop  dm_state_soil sw_loss_system sw_gain_system  sw_dlt_system sw_dlt_surface    sw_dlt_crop    sw_dlt_soil sw_error_system sw_cum_error_system sw_state_system sw_state_surface  sw_state_crop  sw_state_soil
          (day)         (year)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)            (?)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)            (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)         (kg/ha)             (kg/ha)         (kg/ha)          (kg/ha)        (kg/ha)        (kg/ha)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (mm)                (mm)            (mm)             (mm)           (mm)           (mm)
            288           1988       8761.226         28.788          1.432        144.406          3.443          0.000              ?          0.000          0.295          0.000        626.936          0.000          0.000          0.000          0.000          0.398         -0.397          0.000              0.563      10549.178           0.744         86.487      10461.947          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          7.671         16.516          8.844          0.000         13.937         -5.094         -0.002              7.015     154435.469          22.317       4017.679     150395.469         19.177         41.290         22.094          0.000         34.842        -12.750          -0.020              17.537      386088.656           55.793      10044.198     375988.656          2.034          0.000         -2.034          0.000          0.000         -2.034          -0.000               0.000         626.936            0.000          0.000        626.936
            289           1988       8795.115         28.867          1.433        144.182          3.396          0.000              ?          0.000          0.287          0.000        625.267          0.000          0.000          0.000          0.000          0.396         -0.396          0.000              0.563      10549.178           0.744         86.883      10461.551          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.178         13.556          5.359          0.000         10.990         -5.625         -0.019              6.996     154440.828          22.317       4028.670     150389.844         20.445         33.890         13.406          0.000         27.476        -14.062          -0.039              17.499      386102.062           55.793      10071.674     375974.594          1.669          0.000         -1.669          0.000          0.000         -1.669          -0.000               0.000         625.267            0.000          0.000        625.267
            290           1988       8821.113         28.957          1.457        143.943          3.345          0.000              ?          0.000          0.279          0.000        623.738          0.000          0.000          0.001          0.000          0.396         -0.396          0.001              0.564      10549.179           0.744         87.279      10461.155          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.709         10.399          1.688          0.000          7.846         -6.156         -0.002              6.994     154442.516          22.317       4036.516     150383.688         21.773         25.998          4.250          0.000         19.615        -15.375           0.025              17.524      386106.312           55.793      10091.289     375959.219          1.530          0.000         -1.530          0.000          0.000         -1.530          -0.000               0.000         623.738            0.000          0.000        623.738
            291           1988       8840.279         29.053          1.475        143.704          3.296          0.000              ?          0.000          0.273          0.000        622.859          0.000          0.000          0.000          0.000          0.396         -0.396          0.000              0.564      10549.179           0.744         87.675      10460.760          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.673          7.666         -1.000          0.000          5.126         -6.125          0.007              7.000     154441.516          22.317       4041.642     150377.562         21.682         19.165         -2.500          0.000         12.814        -15.312           0.017              17.540      386103.812           55.793      10104.104     375943.906          0.879          0.000         -0.879          0.000          0.000         -0.879           0.000               0.000         622.859            0.000          0.000        622.859
            292           1988       8856.238         29.142          1.468        143.478          3.252          0.000              ?          0.000          0.266          0.000        622.036          0.000          0.000          0.000          0.000          0.397         -0.397          0.000              0.564      10549.179           0.744         88.072      10460.362          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.170          6.384         -1.797          0.000          3.856         -5.656         -0.011              6.990     154439.719          22.317       4045.498     150371.906         20.424         15.959         -4.531          0.000          9.641        -14.156          -0.066              17.474      386099.281           55.793      10113.744     375929.750          0.822          0.000         -0.822          0.000          0.000         -0.822          -0.000               0.000         622.036            0.000          0.000        622.036
            293           1988       8870.676         29.578          1.446        143.265          3.213          0.000              ?          0.000          0.261          0.000        621.212          0.000          0.000         -0.001          0.000          0.039         -0.039         -0.001              0.563      10549.178           0.744         88.111      10460.323          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          7.753          5.775         -1.953          0.000          3.260         -5.219          0.024              7.014     154437.766          22.317       4048.757     150366.688         19.381         14.438         -4.875          0.000          8.149        -13.031           0.069              17.543      386094.406           55.793      10121.894     375916.719          0.825          0.000         -0.825          0.000          0.000         -0.825           0.000               0.000         621.212            0.000          0.000        621.212
            294           1988       8887.681         29.998          1.431        143.051          3.175          0.000              ?          0.000          0.255          0.000        619.982          0.000          0.000          0.000          0.000          0.049         -0.049          0.000              0.563      10549.178           0.744         88.160      10460.274          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          7.774          6.802         -0.984          0.000          4.300         -5.281         -0.013              7.001     154436.781          22.317       4053.057     150361.406         19.434         17.005         -2.469          0.000         10.749        -13.219          -0.039              17.504      386091.938           55.793      10132.643     375903.500          1.230          0.000         -1.230          0.000          0.000         -1.230          -0.000               0.000         619.982            0.000          0.000        619.982
            295           1988       8887.681         30.496          1.429        142.833          3.136          0.000              ?          0.000          0.250          0.000        618.138          0.000          0.000          0.000          0.000         -0.031          0.031          0.000              0.563      10549.178           0.744         88.128      10460.306          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          7.942          0.000         -7.953          0.000         -2.490         -5.469         -0.011              6.991     154428.828          22.317       4050.567     150355.938         19.856          0.000        -19.875          0.000         -6.225        -13.656          -0.019              17.485      386072.062           55.793      10126.418     375889.844          1.844          0.000         -1.844          0.000          0.000         -1.844           0.000               0.000         618.138            0.000          0.000        618.138
            296           1988       8887.681         31.000          1.443        142.606          3.094          0.000              ?          0.000          0.245          0.000        617.893          0.000          0.000          0.000          0.000         -0.031          0.030          0.000              0.563      10549.178           0.744         88.097      10460.336          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.286          0.000         -8.281          0.000         -2.477         -5.797          0.005              6.996     154420.547          22.317       4048.090     150350.141         20.716          0.000        -20.688          0.000         -6.193        -14.500           0.028              17.513      386051.375           55.793      10120.225     375875.344          0.245          0.000         -0.245          0.000          0.000         -0.245           0.000               0.000         617.893            0.000          0.000        617.893
            297           1988          0.000         31.395          1.150        143.525         17.721          0.000              ?          0.000          0.241          0.000        617.652         52.151          0.000        -52.151         20.449        -88.097         15.498         -0.000              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000       1371.872          0.000      -1371.859       2206.745      -4048.090        469.484          0.013              7.008     153048.688        2229.062          0.000     150819.625       3429.680          0.000      -3429.656       5516.861     -10120.225       1173.719           0.024              17.537      382621.719         5572.654          0.000     377049.062          0.241          0.000         -0.241          0.000          0.000         -0.241          -0.000               0.000         617.652            0.000          0.000        617.652
            298           1988          0.000         31.725          0.970        144.321         16.923          0.000              ?          0.000          1.106          0.000        618.746          0.000          0.000          0.002          0.000          0.000          0.002          0.002              0.565      10497.028          21.193          0.000      10475.836          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         22.127          0.000        -22.125          0.000          0.000        -22.125          0.002              7.011     153026.562        2229.062          0.000     150797.500         55.318          0.000        -55.312          0.000          0.000        -55.312           0.006              17.543      382566.406         5572.654          0.000     376993.750          1.106          2.200          1.094          0.000          0.000          1.094           0.000               0.000         618.746            0.000          0.000        618.746
            299           1988          0.000         32.012          0.846        144.937         16.284          0.000              ?          0.000          1.544          0.000        617.602          0.000          0.000         -0.001          0.000          0.000         -0.001         -0.001              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         18.195          0.000        -18.203          0.000          0.000        -18.203         -0.008              7.003     153008.359        2229.062          0.000     150779.297         45.488          0.000        -45.500          0.000          0.000        -45.500          -0.012              17.531      382520.906         5572.654          0.000     376948.250          1.544          0.400         -1.143          0.000          0.000         -1.143           0.000               0.000         617.602            0.000          0.000        617.602
            300           1988          0.000         32.264          0.761        145.427         15.754          0.000              ?          0.000          0.235          0.000        617.367          0.000          0.000         -0.001          0.000          0.000         -0.001         -0.001              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         15.442          0.000        -15.438          0.000          0.000        -15.438          0.005              7.008     152992.922        2229.062          0.000     150763.859         38.606          0.000        -38.594          0.000          0.000        -38.594           0.012              17.543      382482.312         5572.654          0.000     376909.656          0.235          0.000         -0.235          0.000          0.000         -0.235          -0.000               0.000         617.367            0.000          0.000        617.367
            301           1988          0.000         32.483          0.709        145.827         15.306          0.000              ?          0.000          0.231          0.000        617.136          0.000          0.000          0.001          0.000          0.000          0.001          0.001              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         13.333          0.000        -13.328          0.000          0.000        -13.328          0.005              7.012     152979.594        2229.062          0.000     150750.531         33.332          0.000        -33.344          0.000          0.000        -33.344          -0.012              17.531      382448.969         5572.654          0.000     376876.312          0.231          0.000         -0.231          0.000          0.000         -0.231           0.000               0.000         617.136            0.000          0.000        617.136
            302           1988          0.000         32.701          0.678        146.203         14.867          0.000              ?          0.000          0.227          0.000        616.908          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         13.295          0.000        -13.297          0.000          0.000        -13.297         -0.002              7.010     152966.297        2229.062          0.000     150737.234         33.237          0.000        -33.219          0.000          0.000        -33.219           0.019              17.549      382415.750         5572.654          0.000     376843.094          0.227          0.000         -0.227          0.000          0.000         -0.227          -0.000               0.000         616.908            0.000          0.000        616.908
            303           1988          0.000         32.935          0.674        146.596         14.388          0.000              ?          0.000          0.224          0.000        616.685          0.000          0.000         -0.001          0.000          0.000         -0.001         -0.001              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         14.819          0.000        -14.828          0.000          0.000        -14.828         -0.009              7.001     152951.469        2229.062          0.000     150722.406         37.048          0.000        -37.094          0.000          0.000        -37.094          -0.046              17.503      382378.656         5572.654          0.000     376806.000          0.224          0.000         -0.224          0.000          0.000         -0.224           0.000               0.000         616.685            0.000          0.000        616.685
            304           1988          0.000         33.183          0.700        146.984         13.889          0.000              ?          0.000          0.220          0.000        616.465          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         15.760          0.000        -15.750          0.000          0.000        -15.750          0.010              7.011     152935.719        2229.062          0.000     150706.656         39.400          0.000        -39.375          0.000          0.000        -39.375           0.025              17.528      382339.281         5572.654          0.000     376766.625          0.220          0.000         -0.220          0.000          0.000         -0.220          -0.000               0.000         616.465            0.000          0.000        616.465
            305           1988          0.000         33.448          0.746        147.351         13.389          0.000              ?          0.000          0.217          0.000        616.248          0.000          0.000          0.001          0.000          0.000          0.001          0.001              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         16.214          0.000        -16.219          0.000          0.000        -16.219         -0.005              7.006     152919.500        2229.062          0.000     150690.438         40.534          0.000        -40.531          0.000          0.000        -40.531           0.003              17.531      382298.750         5572.654          0.000     376726.094          0.217          0.000         -0.217          0.000          0.000         -0.217           0.000               0.000         616.248            0.000          0.000        616.248
            306           1988          0.000         33.731          0.796        147.675         12.916          0.000              ?          0.000          0.214          0.000        616.034          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         15.721          0.000        -15.719          0.000          0.000        -15.719          0.002              7.008     152903.781        2229.062          0.000     150674.719         39.302          0.000        -39.312          0.000          0.000        -39.312          -0.011              17.520      382259.438         5572.654          0.000     376686.781          0.214          0.000         -0.214          0.000          0.000         -0.214          -0.000               0.000         616.034            0.000          0.000        616.034
            307           1988          0.000         34.030          0.844        147.952         12.477          0.000              ?          0.000          0.211          0.000        615.823          0.000          0.000         -0.001          0.000          0.000         -0.001         -0.001              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         15.036          0.000        -15.031          0.000          0.000        -15.031          0.005              7.012     152888.750        2229.062          0.000     150659.688         37.590          0.000        -37.562          0.000          0.000        -37.562           0.027              17.547      382221.875         5572.654          0.000     376649.219          0.211          0.000         -0.211          0.000          0.000         -0.211           0.000               0.000         615.823            0.000          0.000        615.823
            308           1988          0.000         34.343          0.889        148.186         12.070          0.000              ?          0.000          0.208          0.000        615.616          0.000          0.000          0.001          0.000          0.000          0.001          0.001              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         14.298          0.000        -14.297          0.000          0.000        -14.297          0.001              7.013     152874.453        2229.062          0.000     150645.391         35.744          0.000        -35.750          0.000          0.000        -35.750          -0.006              17.541      382186.125         5572.654          0.000     376613.469          0.208          0.000         -0.208          0.000          0.000         -0.208          -0.000               0.000         615.616            0.000          0.000        615.616
            309           1988          0.000         34.669          0.929        148.380         11.692          0.000              ?          0.000          0.205          0.000        615.411          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         13.621          0.000        -13.625          0.000          0.000        -13.625         -0.004              7.009     152860.828        2229.062          0.000     150631.766         34.052          0.000        -34.062          0.000          0.000        -34.062          -0.011              17.530      382152.062         5572.654          0.000     376579.406          0.205          0.000         -0.205          0.000          0.000         -0.205          -0.000               0.000         615.411            0.000          0.000        615.411
            310           1988          0.000         35.005          0.964        148.541         11.339          0.000              ?          0.000          0.202          0.000        615.209          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         13.028          0.000        -13.016          0.000          0.000        -13.016          0.012              7.021     152847.812        2229.062          0.000     150618.750         32.569          0.000        -32.531          0.000          0.000        -32.531           0.038              17.568      382119.531         5572.654          0.000     376546.875          0.202          0.000         -0.202          0.000          0.000         -0.202           0.000               0.000         615.209            0.000          0.000        615.209
            311           1988          0.000         35.339          0.967        148.660         11.044          0.000              ?          0.000          0.666          0.000        615.142          0.000          0.000          0.001          0.000          0.000          0.001          0.001              0.565      10497.028          21.193          0.000      10475.836          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         11.159          0.000        -11.156          0.000          0.000        -11.156          0.003              7.024     152836.656        2229.062          0.000     150607.594         27.898          0.000        -27.906          0.000          0.000        -27.906          -0.008              17.560      382091.625         5572.654          0.000     376518.969          0.666          0.600         -0.066          0.000          0.000         -0.066          -0.000               0.000         615.142            0.000          0.000        615.142
            312           1988          0.000         35.672          0.983        148.747         10.760          0.000              ?          0.000          1.395          0.000        617.748          0.000          0.000         -0.001          0.000          0.000         -0.001         -0.001              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         10.939          0.000        -10.969          0.000          0.000        -10.969         -0.030              6.994     152825.688        2229.062          0.000     150596.625         27.347          0.000        -27.406          0.000          0.000        -27.406          -0.059              17.501      382064.219         5572.654          0.000     376491.562          1.395          4.000          2.605          0.000          0.000          2.605          -0.000               0.000         617.748            0.000          0.000        617.748
            313           1988          0.000         35.975          0.975        148.812         10.533          0.000              ?          0.000          1.718          0.000        616.030          0.000          0.000         -0.001          0.000          0.000         -0.001         -0.001              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.933          0.000         -8.922          0.000          0.000         -8.922          0.011              7.005     152816.766        2229.062          0.000     150587.703         22.331          0.000        -22.312          0.000          0.000        -22.312           0.019              17.520      382041.906         5572.654          0.000     376469.250          1.718          0.000         -1.718          0.000          0.000         -1.718          -0.000               0.000         616.030            0.000          0.000        616.030
            314           1988          0.000         36.259          0.959        148.865         10.336          0.000              ?          0.000          1.086          0.000        614.944          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          7.906          0.000         -7.906          0.000          0.000         -7.906         -0.001              7.004     152808.859        2229.062          0.000     150579.797         19.764          0.000        -19.750          0.000          0.000        -19.750           0.014              17.533      382022.156         5572.654          0.000     376449.500          1.086          0.000         -1.086          0.000          0.000         -1.086          -0.000               0.000         614.944            0.000          0.000        614.944
            315           1988          0.000         36.530          0.945        148.908         10.155          0.000              ?          0.000          0.196          0.000        614.747          0.000          0.000          0.001          0.000          0.000          0.001          0.001              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          7.386          0.000         -7.391          0.000          0.000         -7.391         -0.005              6.999     152801.469        2229.062          0.000     150572.406         18.465          0.000        -18.500          0.000          0.000        -18.500          -0.035              17.499      382003.656         5572.654          0.000     376431.000          0.196          0.000         -0.196          0.000          0.000         -0.196           0.000               0.000         614.747            0.000          0.000        614.747
            316           1988          0.000         36.825          0.942        148.947          9.957          0.000              ?          0.000          0.194          0.000        614.553          0.000          0.000         -0.001          0.000          0.000         -0.001         -0.001              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.201          0.000         -8.188          0.000          0.000         -8.188          0.014              7.013     152793.281        2229.062          0.000     150564.219         20.503          0.000        -20.469          0.000          0.000        -20.469           0.034              17.533      381983.188         5572.654          0.000     376410.531          0.194          0.000         -0.194          0.000          0.000         -0.194          -0.000               0.000         614.553            0.000          0.000        614.553
            317           1988          0.000         37.139          0.947        148.978          9.751          0.000              ?          0.000          0.192          0.000        614.362          0.000          0.000          0.001          0.000          0.000          0.001          0.001              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.682          0.000         -8.703          0.000          0.000         -8.703         -0.021              6.991     152784.578        2229.062          0.000     150555.516         21.704          0.000        -21.750          0.000          0.000        -21.750          -0.046              17.487      381961.438         5572.654          0.000     376388.781          0.192          0.000         -0.192          0.000          0.000         -0.192          -0.000               0.000         614.362            0.000          0.000        614.362
            318           1988          0.000         37.464          0.956        149.001          9.544          0.000              ?          0.000          0.189          0.000        614.172          0.000          0.000         -0.001          0.000          0.000         -0.001         -0.001              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.858          0.000         -8.859          0.000          0.000         -8.859         -0.001              6.990     152775.719        2229.062          0.000     150546.656         22.145          0.000        -22.156          0.000          0.000        -22.156          -0.011              17.476      381939.281         5572.654          0.000     376366.625          0.189          0.000         -0.189          0.000          0.000         -0.189           0.000               0.000         614.172            0.000          0.000        614.172
            319           1988          0.000         37.793          0.968        149.014          9.342          0.000              ?          0.000          0.187          0.000        613.985          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.563      10497.026          21.193          0.000      10475.834          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.811          0.000         -8.812          0.000          0.000         -8.812         -0.002              6.989     152766.906        2229.062          0.000     150537.844         22.027          0.000        -22.031          0.000          0.000        -22.031          -0.004              17.472      381917.250         5572.654          0.000     376344.594          0.187          0.000         -0.187          0.000          0.000         -0.187          -0.000               0.000         613.985            0.000          0.000        613.985
            320           1988          0.000         38.125          0.984        149.017          9.146          0.000              ?          0.000          0.185          0.000        613.800          0.000          0.000          0.001          0.000          0.000          0.001          0.001              0.564      10497.027          21.193          0.000      10475.835          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000          8.744          0.000         -8.734          0.000          0.000         -8.734          0.010              6.999     152758.172        2229.062          0.000     150529.109         21.861          0.000        -21.812          0.000          0.000        -21.812           0.049              17.520      381895.438         5572.654          0.000     376322.781          0.185          0.000         -0.185          0.000          0.000         -0.185           0.000               0.000         613.800            0.000          0.000        613.800
            321           1988          0.000         37.802          0.951        149.936          8.902          0.000              ?          0.000          1.245          0.000        629.555          0.000          0.000          0.000         -0.211          0.000          0.211          0.000              0.564      10497.027          20.981          0.000      10476.046          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         23.820          0.000        -23.828        -21.495          0.000         -2.328         -0.009              6.990     152734.344        2207.566          0.000     150526.781         59.549          0.000        -59.594        -53.738          0.000         -5.844          -0.045              17.475      381835.844         5518.916          0.000     376316.938          1.245         17.000         15.755          0.000          0.000         15.755          -0.000               0.000         629.555            0.000          0.000        629.555
            322           1988          0.000         37.483          0.950        150.779          8.682          0.000              ?          0.000          1.742          0.000        627.813          0.000          0.000          0.000         -0.197          0.000          0.197          0.000              0.564      10497.027          20.784          0.000      10476.243          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000          0.000           0.000          0.000          0.000         22.187          0.000        -22.172        -20.104          0.000         -2.078          0.016              7.006     152712.172        2187.463          0.000     150524.703         55.469          0.000        -55.438        -50.259          0.000         -5.188           0.031              17.507      381780.406         5468.657          0.000     376311.750          1.742          0.000         -1.742          0.000          0.000         -1.742           0.000               0.000         627.813            0.000          0.000        627.813
