Summary_file = grasp.sum
Title = Grass growth.
           year            day      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)            eos             es  soilwat_cover     green_pool      dead_pool  growth_transp   growth_photo growth_regrowth         growth          death        n_index      rad_index       sw_index     temp_index   growth_index     basal_area      cover_tot   surfaceom_wt surfaceom_cover
         (year)          (day)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()       (m^2/ha)             ()        (kg/ha)       (m^2/m^2)
           1989              3         67.835         67.567        134.436        132.213        126.694        124.056        124.131          4.976          4.976          0.191          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        477.284           0.174
           1989              4         66.714         67.046        134.648        132.171        126.589        123.963        124.097          6.131          1.430          0.174          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        444.187           0.163
           1989              5         66.146         66.675        134.659        132.136        126.498        123.870        124.052          6.834          0.929          0.163          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        428.563           0.157
           1989              6         69.607         74.850        136.062        132.321        126.463        123.788        123.999          3.893          3.893          0.157          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        385.708           0.143
           1989              7         67.500         72.706        136.883        132.634        126.497        123.730        123.945          5.060          3.159          0.143          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        356.510           0.133
           1989              8         67.500         70.994        137.123        132.932        126.584        123.701        123.896          5.756          0.941          0.133          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        339.784           0.127
           1989              9         67.500         69.815        137.042        133.154        126.698        123.700        123.857          5.842          0.750          0.127          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        333.767           0.125
           1989             10         67.500         68.980        136.788        133.281        126.815        123.723        123.830          7.540          0.643          0.125          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        333.767           0.125
           1989             11         68.432         74.850        143.018        134.628        127.177        123.814        123.827          5.781          5.068          0.125          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        300.391           0.113
           1989             12         67.500         72.894        142.404        135.583        127.658        123.983        123.858          6.442          1.650          0.113          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        280.028           0.106
           1989             13         67.500         71.110        141.570        136.181        128.163        124.219        123.930          6.557          0.975          0.106          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        270.227           0.102
           1989             14         67.500         69.892        140.618        136.468        128.624        124.500        124.044          5.468          0.767          0.102          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        268.156           0.102
           1989             15         67.500         69.031        139.661        136.507        129.000        124.800        124.195          5.934          0.653          0.102          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        268.156           0.102
           1989             16         67.500         68.416        138.758        136.357        129.272        125.094        124.375          5.916          0.578          0.102          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        268.156           0.102
           1989             17         67.416         68.080        137.902        136.087        129.435        125.362        124.573          6.146          0.525          0.102          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        268.156           0.102
           1989             18         67.242         67.834        137.257        135.734        129.495        125.589        124.776          6.646          0.484          0.102          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        268.156           0.102
           1989             19         67.054         67.617        136.759        135.348        129.465        125.764        124.974          7.110          0.451          0.102          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        268.156           0.102
           1989             20         67.287         67.895        136.407        134.960        129.364        125.884        125.156          5.750          4.489          0.102          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        242.347           0.092
           1989             21         67.105         67.623        136.126        134.593        129.210        125.949        125.314          7.065          0.455          0.092          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        227.583           0.087
           1989             22         66.897         67.403        135.901        134.255        129.019        125.963        125.444          4.753          0.428          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        219.127           0.084
           1989             23         66.653         67.243        135.721        133.948        128.805        125.932        125.542          4.180          3.005          0.084          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        212.716           0.082
           1989             24         66.501         67.040        135.546        133.674        128.578        125.861        125.605          3.864          0.785          0.082          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
           1989             25         66.336         66.898        135.375        133.426        128.348        125.758        125.636          5.597          0.368          0.081          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
           1989             26         66.190         66.776        135.216        133.201        128.119        125.630        125.635          6.228          0.353          0.081          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
           1989             27         66.055         66.672        135.072        132.995        127.894        125.483        125.605          4.821          1.940          0.081          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
           1989             28         65.947         66.571        134.939        132.808        127.677        125.322        125.548          5.751          0.328          0.081          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
           1989             29         65.848         66.484        134.808        132.646        127.471        125.152        125.469          5.851          0.317          0.081          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
           1989             30         65.760         66.402        134.670        132.517        127.280        124.977        125.370          6.842          0.307          0.081          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
           1989             31         65.680         66.325        134.529        132.414        127.107        124.803        125.257          8.199          0.298          0.081          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
           1989             32         65.605         66.252        134.387        132.331        126.952        124.633        125.132          6.653          0.290          0.081          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        210.176           0.081
