Summary_file = bambatsi.sum
Title = bambatsi Sample Simulation
           date       day      year            lai   foliage_mass      root_mass        biomass             ep          cover             fw             fn             ft           fvpd             ff
     02/12/1989       336      1989          0.611        407.075       2897.112       8000.467          2.769          0.348          1.000          0.930          1.000          1.000          1.000
     03/12/1989       337      1989          0.627        417.928       2899.100       8022.826          2.641          0.355          1.000          0.931          1.000          1.000          1.000
     04/12/1989       338      1989          0.641        427.152       2899.292       8041.372          2.405          0.361          1.000          0.936          1.000          1.000          1.000
     05/12/1989       339      1989          0.648        431.809       2894.368       8048.719          0.994          0.365          1.000          0.945          1.000          1.000          1.000
     06/12/1989       340      1989          0.666        443.806       2897.433       8074.533          2.587          0.372          1.000          0.966          1.000          1.000          1.000
     07/12/1989       341      1989          0.684        456.312       2901.629       8101.899          2.815          0.381          1.000          0.934          1.000          1.000          1.000
     08/12/1989       342      1989          0.704        469.153       2906.323       8130.401          2.630          0.389          1.000          0.933          1.000          1.000          1.000
     09/12/1989       343      1989          0.721        480.834       2909.812       8156.301          2.672          0.396          1.000          0.933          1.000          1.000          1.000
     10/12/1989       344      1989          0.743        495.148       2916.284       8189.058          3.141          0.405          1.000          0.939          1.000          1.000          1.000
     11/12/1989       345      1989          0.766        510.408       2924.118       8224.514          3.785          0.415          1.000          0.928          1.000          1.000          1.000
     12/12/1989       346      1989          0.788        525.121       2931.654       8258.958          3.734          0.424          1.000          0.916          1.000          1.000          1.000
     13/12/1989       347      1989          0.809        539.268       2938.784       8292.326          3.479          0.432          1.000          0.909          1.000          1.000          1.000
     14/12/1989       348      1989          0.821        547.246       2938.965       8310.601          1.701          0.437          1.000          0.906          1.000          1.000          1.000
     15/12/1989       349      1989          0.835        556.399       2940.350       8331.999          1.867          0.442          1.000          0.924          1.000          1.000          1.000
     16/12/1989       350      1989          0.852        568.035       2944.680       8359.815          1.988          0.449          1.000          0.922          1.000          1.000          1.000
     17/12/1989       351      1989          0.872        581.614       2951.430       8392.761          2.404          0.457          1.000          0.916          1.000          1.000          1.000
     18/12/1989       352      1989          0.896        597.417       2961.038       8431.576          3.037          0.466          1.000          0.905          1.000          1.000          1.000
     19/12/1989       353      1989          0.921        613.859       2971.896       8472.353          3.450          0.475          1.000          0.885          1.000          1.000          1.000
     20/12/1989       354      1989          0.946        630.619       2983.683       8514.301          4.110          0.484          1.000          0.863          1.000          1.000          1.000
     21/12/1989       355      1989          0.971        647.600       2996.267       8557.187          4.632          0.493          1.000          0.843          1.000          1.000          1.000
     22/12/1989       356      1989          0.993        661.680       3005.743       8593.205          3.865          0.501          1.000          0.828          1.000          1.000          1.000
     23/12/1989       357      1989          1.010        673.511       3012.634       8623.921          3.189          0.507          1.000          0.825          1.000          1.000          1.000
     24/12/1989       358      1989          1.030        686.712       3021.538       8658.330          3.130          0.514          1.000          0.812          1.000          1.000          1.000
     25/12/1989       359      1989          1.046        697.332       3027.474       8686.588          2.468          0.519          1.000          0.804          1.000          1.000          1.000
     26/12/1989       360      1989          1.067        711.357       3037.816       8723.596          3.718          0.526          1.000          0.800          1.000          1.000          1.000
     27/12/1989       361      1989          1.091        727.115       3050.572       8765.254          4.092          0.534          1.000          0.793          1.000          1.000          1.000
     28/12/1989       362      1989          1.114        742.859       3063.549       8807.231          3.816          0.542          1.000          0.788          1.000          1.000          1.000
     29/12/1989       363      1989          1.139        759.027       3077.282       8850.625          3.959          0.549          1.000          0.783          1.000          1.000          1.000
     30/12/1989       364      1989          1.163        775.098       3091.127       8894.140          3.895          0.557          1.000          0.777          1.000          1.000          1.000
     31/12/1989       365      1989          1.187        791.591       3105.721       8939.070          4.183          0.564          1.000          0.773          1.000          1.000          1.000
