"Change in Total Rainfall (mm) , in AUSTRALIA for the year 2030, May"
"Model: MUIB/KMA ECHO-G. Emission Scenario: SRES marker scenario B1, Climate Sensitivity: low"
"Created on 2/14/2008 1:41:10 PM using OzClim OzClimWebService Date: 2007-10-19 14:21:20 +1000 (Fri, 19 Oct 2007) Revision: 865 "
"www.csiro.au/ozclim"
"latitude","longitude","value"
    -14.75,    135.75,-9999.0
    -14.75,       136,-9999.0
    -14.75,    136.25,-9999.0
    -14.75,     136.5,-9999.0
    -14.75,    136.75,-9999.0
    -14.75,       137,-9999.0
    -14.75,    137.25,-9999.0
    -14.75,     137.5,-9999.0
    -14.75,    137.75,-9999.0
    -14.75,       138,-9999.0
    -14.75,    138.25,-9999.0
    -14.75,     138.5,-9999.0
    -14.75,    138.75,-9999.0
    -14.75,       139,-9999.0
    -14.75,    139.25,-9999.0
    -14.75,     139.5,-9999.0
    -14.75,    139.75,-9999.0
    -14.75,       140,-9999.0
    -14.75,    140.25,-9999.0
    -14.75,     140.5,-9999.0
    -14.75,    140.75,-9999.0
    -14.75,       141,-9999.0
    -14.75,    141.25,-9999.0
    -14.75,     141.5,-9999.0
    -14.75,    141.75,-0.4
    -14.75,       142,-0.4
    -14.75,    142.25,-0.4
    -14.75,     142.5,-0.5
    -14.75,    142.75,-0.4
    -14.75,       143,-0.4
    -14.75,    143.25,-0.5
    -14.75,     143.5,-0.5
    -14.75,    143.75,-0.6
    -14.75,       144,-0.6
    -14.75,    144.25,-0.6
    -14.75,     144.5,-0.9
    -14.75,    144.75,-1.6
    -14.75,       145,-3.3
    -14.75,    145.25,-9999.0
    -14.75,     145.5,-9999.0
    -14.75,    145.75,-9999.0
    -14.75,       146,-9999.0
    -14.75,    146.25,-9999.0
    -14.75,     146.5,-9999.0
    -14.75,    146.75,-9999.0
    -14.75,       147,-9999.0
    -14.75,    147.25,-9999.0
    -14.75,     147.5,-9999.0
    -14.75,    147.75,-9999.0
    -14.75,       148,-9999.0
    -14.75,    148.25,-9999.0
    -14.75,     148.5,-9999.0
    -14.75,    148.75,-9999.0
    -14.75,       149,-9999.0
    -14.75,    149.25,-9999.0
    -14.75,     149.5,-9999.0
    -14.75,    149.75,-9999.0
    -14.75,       150,-9999.0
    -14.75,    150.25,-9999.0
    -14.75,     150.5,-9999.0
    -14.75,    150.75,-9999.0
    -14.75,       151,-9999.0
    -14.75,    151.25,-9999.0
    -14.75,     151.5,-9999.0
    -14.75,    151.75,-9999.0
    -14.75,       152,-9999.0
    -14.75,    152.25,-9999.0
    -14.75,     152.5,-9999.0
    -14.75,    152.75,-9999.0
    -14.75,       153,-9999.0
    -14.75,    153.25,-9999.0
    -14.75,     153.5,-9999.0
    -14.75,    153.75,-9999.0
    -14.75,       154,-9999.0
       -15,       112,-9999.0
       -15,    112.25,-9999.0
       -15,     112.5,-9999.0
       -15,    112.75,-9999.0
       -15,       113,-9999.0
       -15,    113.25,-9999.0
       -15,     113.5,-9999.0
       -15,    113.75,-9999.0
       -15,       114,-9999.0
       -15,    114.25,-9999.0
       -15,     114.5,-9999.0
       -15,    114.75,-9999.0
       -15,       115,-9999.0
       -15,    115.25,-9999.0
       -15,     115.5,-9999.0
       -15,    115.75,-9999.0
       -15,       116,-9999.0
       -15,    116.25,-9999.0
       -15,     116.5,-9999.0
       -15,    116.75,-9999.0
       -15,       117,-9999.0
       -15,    117.25,-9999.0
       -15,     117.5,-9999.0
       -15,    117.75,-9999.0
       -15,       118,-9999.0
       -15,    118.25,-9999.0
       -15,     118.5,-9999.0
       -15,    118.75,-9999.0
       -15,       119,-9999.0
       -15,    119.25,-9999.0
       -15,     119.5,-9999.0
       -15,    119.75,-9999.0
       -15,       120,-9999.0
       -15,    120.25,-9999.0
       -15,     120.5,-9999.0
       -15,    120.75,-9999.0
       -15,       121,-9999.0
       -15,    121.25,-9999.0
       -15,     121.5,-9999.0
       -15,    121.75,-9999.0
       -15,       122,-9999.0
       -15,    122.25,-9999.0
       -15,     122.5,-9999.0
       -15,    122.75,-9999.0
       -15,       123,-9999.0
       -15,    123.25,-9999.0
       -15,     123.5,-9999.0
       -15,    123.75,-9999.0
       -15,       124,-9999.0
       -15,    124.25,-9999.0
       -15,     124.5,-9999.0
       -15,    124.75,-9999.0
       -15,       125, 0.1
       -15,    125.25,-9999.0
       -15,     125.5,-0.1
       -15,    125.75,-0.1
       -15,       126,-0.2
       -15,    126.25,-0.2
       -15,     126.5,-0.2
       -15,    126.75,-0.2
       -15,       127,-0.2
       -15,    127.25,-0.3
       -15,     127.5,-0.3
       -15,    127.75,-0.2
       -15,       128,-0.2
       -15,    128.25,-0.2
       -15,     128.5,-0.2
       -15,    128.75,-0.2
       -15,       129,-0.2
       -15,    129.25,-0.2
       -15,     129.5,-0.2
       -15,    129.75,-0.2
       -15,       130,-0.2
       -15,    130.25,-0.2
       -15,     130.5,-0.2
       -15,    130.75,-0.2
       -15,       131,-0.2
       -15,    131.25,-0.2
       -15,     131.5,-0.1
       -15,    131.75,-0.1
       -15,       132,-0.1
       -15,    132.25, 0.0
       -15,     132.5, 0.0
       -15,    132.75, 0.0
       -15,       133, 0.0
       -15,    133.25, 0.0
       -15,     133.5,-0.1
       -15,    133.75,-0.1
       -15,       134,-0.1
       -15,    134.25,-0.1
       -15,     134.5,-0.1
       -15,    134.75,-0.1
       -15,       135,-0.1
       -15,    135.25,-0.2
       -15,     135.5,-0.2
       -15,    135.75,-9999.0
       -15,       136,-9999.0
       -15,    136.25,-9999.0
       -15,     136.5,-9999.0
       -15,    136.75,-9999.0
       -15,       137,-9999.0
       -15,    137.25,-9999.0
       -15,     137.5,-9999.0
       -15,    137.75,-9999.0
       -15,       138,-9999.0
       -15,    138.25,-9999.0
       -15,     138.5,-9999.0
       -15,    138.75,-9999.0
       -15,       139,-9999.0
       -15,    139.25,-9999.0
       -15,     139.5,-9999.0
       -15,    139.75,-9999.0
       -15,       140,-9999.0
       -15,    140.25,-9999.0
       -15,     140.5,-9999.0
       -15,    140.75,-9999.0
       -15,       141,-9999.0
       -15,    141.25,-9999.0
       -15,     141.5,-9999.0
       -15,    141.75,-0.4
       -15,       142,-0.5
       -15,    142.25,-0.4
       -15,     142.5,-0.4
       -15,    142.75,-0.4
       -15,       143,-0.4
       -15,    143.25,-0.5
       -15,     143.5,-0.6
       -15,    143.75,-0.6
       -15,       144,-0.5
       -15,    144.25,-0.5
       -15,     144.5,-0.7
       -15,    144.75,-1.4
       -15,       145,-2.3
       -15,    145.25,-3.9
       -15,     145.5,-9999.0
       -15,    145.75,-9999.0
       -15,       146,-9999.0
       -15,    146.25,-9999.0
       -15,     146.5,-9999.0
       -15,    146.75,-9999.0
       -15,       147,-9999.0
       -15,    147.25,-9999.0
       -15,     147.5,-9999.0
       -15,    147.75,-9999.0
       -15,       148,-9999.0
       -15,    148.25,-9999.0
       -15,     148.5,-9999.0
       -15,    148.75,-9999.0
       -15,       149,-9999.0
       -15,    149.25,-9999.0
       -15,     149.5,-9999.0
       -15,    149.75,-9999.0
       -15,       150,-9999.0
       -15,    150.25,-9999.0
       -15,     150.5,-9999.0
       -15,    150.75,-9999.0
       -15,       151,-9999.0
       -15,    151.25,-9999.0
       -15,     151.5,-9999.0
       -15,    151.75,-9999.0
       -15,       152,-9999.0
       -15,    152.25,-9999.0
       -15,     152.5,-9999.0
       -15,    152.75,-9999.0
       -15,       153,-9999.0
       -15,    153.25,-9999.0
       -15,     153.5,-9999.0
       -15,    153.75,-9999.0
       -15,       154,-9999.0
    -15.25,       112,-9999.0
    -15.25,    112.25,-9999.0
    -15.25,     112.5,-9999.0
    -15.25,    112.75,-9999.0
    -15.25,       113,-9999.0
    -15.25,    113.25,-9999.0
    -15.25,     113.5,-9999.0
    -15.25,    113.75,-9999.0
    -15.25,       114,-9999.0
    -15.25,    114.25,-9999.0
    -15.25,     114.5,-9999.0
    -15.25,    114.75,-9999.0
    -15.25,       115,-9999.0
    -15.25,    115.25,-9999.0
    -15.25,     115.5,-9999.0
    -15.25,    115.75,-9999.0
    -15.25,       116,-9999.0
    -15.25,    116.25,-9999.0
    -15.25,     116.5,-9999.0
    -15.25,    116.75,-9999.0
    -15.25,       117,-9999.0
    -15.25,    117.25,-9999.0
    -15.25,     117.5,-9999.0
    -15.25,    117.75,-9999.0
    -15.25,       118,-9999.0
    -15.25,    118.25,-9999.0
    -15.25,     118.5,-9999.0
    -15.25,    118.75,-9999.0
    -15.25,       119,-9999.0
    -15.25,    119.25,-9999.0
    -15.25,     119.5,-9999.0
    -15.25,    119.75,-9999.0
    -15.25,       120,-9999.0
    -15.25,    120.25,-9999.0
    -15.25,     120.5,-9999.0
    -15.25,    120.75,-9999.0
    -15.25,       121,-9999.0
    -15.25,    121.25,-9999.0
    -15.25,     121.5,-9999.0
    -15.25,    121.75,-9999.0
    -15.25,       122,-9999.0
    -15.25,    122.25,-9999.0
    -15.25,     122.5,-9999.0
    -15.25,    122.75,-9999.0
    -15.25,       123,-9999.0
    -15.25,    123.25,-9999.0
    -15.25,     123.5,-9999.0
    -15.25,    123.75,-9999.0
    -15.25,       124,-9999.0
    -15.25,    124.25, 0.9
    -15.25,     124.5, 0.8
    -15.25,    124.75, 0.5
    -15.25,       125, 0.4
    -15.25,    125.25, 0.2
    -15.25,     125.5, 0.1
    -15.25,    125.75, 0.0
    -15.25,       126,-0.1
    -15.25,    126.25,-0.1
    -15.25,     126.5,-0.1
    -15.25,    126.75,-0.2
    -15.25,       127,-0.2
    -15.25,    127.25,-0.2
    -15.25,     127.5,-0.2
    -15.25,    127.75,-0.2
    -15.25,       128,-0.2
    -15.25,    128.25,-0.2
    -15.25,     128.5,-0.2
    -15.25,    128.75,-0.2
    -15.25,       129,-0.2
    -15.25,    129.25,-0.2
    -15.25,     129.5,-0.2
    -15.25,    129.75,-0.2
    -15.25,       130,-0.2
    -15.25,    130.25,-0.2
    -15.25,     130.5,-0.2
    -15.25,    130.75,-0.2
    -15.25,       131,-0.2
    -15.25,    131.25,-0.1
    -15.25,     131.5,-0.1
    -15.25,    131.75,-0.1
    -15.25,       132,-0.1
    -15.25,    132.25, 0.0
    -15.25,     132.5, 0.0
    -15.25,    132.75, 0.0
    -15.25,       133, 0.0
    -15.25,    133.25, 0.0
    -15.25,     133.5, 0.0
    -15.25,    133.75,-0.1
    -15.25,       134,-0.1
    -15.25,    134.25,-0.1
    -15.25,     134.5,-0.1
    -15.25,    134.75,-0.1
    -15.25,       135,-0.1
    -15.25,    135.25,-0.1
    -15.25,     135.5,-0.1
    -15.25,    135.75,-0.1
    -15.25,       136,-0.1
    -15.25,    136.25,-9999.0
    -15.25,     136.5,-9999.0
    -15.25,    136.75,-9999.0
    -15.25,       137,-9999.0
    -15.25,    137.25,-9999.0
    -15.25,     137.5,-9999.0
    -15.25,    137.75,-9999.0
    -15.25,       138,-9999.0
    -15.25,    138.25,-9999.0
    -15.25,     138.5,-9999.0
    -15.25,    138.75,-9999.0
    -15.25,       139,-9999.0
    -15.25,    139.25,-9999.0
    -15.25,     139.5,-9999.0
    -15.25,    139.75,-9999.0
    -15.25,       140,-9999.0
    -15.25,    140.25,-9999.0
    -15.25,     140.5,-9999.0
    -15.25,    140.75,-9999.0
    -15.25,       141,-9999.0
    -15.25,    141.25,-9999.0
    -15.25,     141.5,-9999.0
    -15.25,    141.75,-0.5
    -15.25,       142,-0.5
    -15.25,    142.25,-0.5
    -15.25,     142.5,-0.5
    -15.25,    142.75,-0.4
    -15.25,       143,-0.4
    -15.25,    143.25,-0.4
    -15.25,     143.5,-0.6
    -15.25,    143.75,-0.7
    -15.25,       144,-0.8
    -15.25,    144.25,-0.6
    -15.25,     144.5,-0.6
    -15.25,    144.75,-1.0
    -15.25,       145,-2.4
    -15.25,    145.25,-4.8
    -15.25,     145.5,-9999.0
    -15.25,    145.75,-9999.0
    -15.25,       146,-9999.0
    -15.25,    146.25,-9999.0
    -15.25,     146.5,-9999.0
    -15.25,    146.75,-9999.0
    -15.25,       147,-9999.0
    -15.25,    147.25,-9999.0
    -15.25,     147.5,-9999.0
    -15.25,    147.75,-9999.0
    -15.25,       148,-9999.0
    -15.25,    148.25,-9999.0
    -15.25,     148.5,-9999.0
    -15.25,    148.75,-9999.0
    -15.25,       149,-9999.0
    -15.25,    149.25,-9999.0
    -15.25,     149.5,-9999.0
    -15.25,    149.75,-9999.0
    -15.25,       150,-9999.0
    -15.25,    150.25,-9999.0
    -15.25,     150.5,-9999.0
    -15.25,    150.75,-9999.0
    -15.25,       151,-9999.0
    -15.25,    151.25,-9999.0
    -15.25,     151.5,-9999.0
    -15.25,    151.75,-9999.0
    -15.25,       152,-9999.0
    -15.25,    152.25,-9999.0
    -15.25,     152.5,-9999.0
    -15.25,    152.75,-9999.0
    -15.25,       153,-9999.0
    -15.25,    153.25,-9999.0
    -15.25,     153.5,-9999.0
    -15.25,    153.75,-9999.0
    -15.25,       154,-9999.0
     -15.5,       112,-9999.0
     -15.5,    112.25,-9999.0
     -15.5,     112.5,-9999.0
     -15.5,    112.75,-9999.0
     -15.5,       113,-9999.0
     -15.5,    113.25,-9999.0
     -15.5,     113.5,-9999.0
     -15.5,    113.75,-9999.0
     -15.5,       114,-9999.0
     -15.5,    114.25,-9999.0
     -15.5,     114.5,-9999.0
     -15.5,    114.75,-9999.0
     -15.5,       115,-9999.0
     -15.5,    115.25,-9999.0
     -15.5,     115.5,-9999.0
     -15.5,    115.75,-9999.0
     -15.5,       116,-9999.0
     -15.5,    116.25,-9999.0
     -15.5,     116.5,-9999.0
     -15.5,    116.75,-9999.0
     -15.5,       117,-9999.0
     -15.5,    117.25,-9999.0
     -15.5,     117.5,-9999.0
     -15.5,    117.75,-9999.0
     -15.5,       118,-9999.0
     -15.5,    118.25,-9999.0
     -15.5,     118.5,-9999.0
     -15.5,    118.75,-9999.0
     -15.5,       119,-9999.0
     -15.5,    119.25,-9999.0
     -15.5,     119.5,-9999.0
     -15.5,    119.75,-9999.0
     -15.5,       120,-9999.0
     -15.5,    120.25,-9999.0
     -15.5,     120.5,-9999.0
     -15.5,    120.75,-9999.0
     -15.5,       121,-9999.0
     -15.5,    121.25,-9999.0
     -15.5,     121.5,-9999.0
     -15.5,    121.75,-9999.0
     -15.5,       122,-9999.0
     -15.5,    122.25,-9999.0
     -15.5,     122.5,-9999.0
     -15.5,    122.75,-9999.0
     -15.5,       123,-9999.0
     -15.5,    123.25,-9999.0
     -15.5,     123.5,-9999.0
     -15.5,    123.75,-9999.0
     -15.5,       124,-9999.0
     -15.5,    124.25,-9999.0
     -15.5,     124.5, 1.0
     -15.5,    124.75, 0.8
     -15.5,       125, 0.6
     -15.5,    125.25, 0.4
     -15.5,     125.5, 0.2
     -15.5,    125.75, 0.1
     -15.5,       126, 0.0
     -15.5,    126.25, 0.0
     -15.5,     126.5,-0.1
     -15.5,    126.75,-0.1
     -15.5,       127,-0.1
     -15.5,    127.25,-0.2
     -15.5,     127.5,-0.2
     -15.5,    127.75,-0.2
     -15.5,       128,-0.2
     -15.5,    128.25,-0.2
     -15.5,     128.5,-0.1
     -15.5,    128.75,-0.1
     -15.5,       129,-0.1
     -15.5,    129.25,-0.1
     -15.5,     129.5,-0.1
     -15.5,    129.75,-0.1
     -15.5,       130,-0.1
     -15.5,    130.25,-0.2
     -15.5,     130.5,-0.2
     -15.5,    130.75,-0.1
     -15.5,       131,-0.1
     -15.5,    131.25,-0.1
     -15.5,     131.5,-0.1
     -15.5,    131.75,-0.1
     -15.5,       132,-0.1
     -15.5,    132.25, 0.0
     -15.5,     132.5, 0.0
     -15.5,    132.75, 0.0
     -15.5,       133, 0.0
     -15.5,    133.25, 0.0
     -15.5,     133.5, 0.0
     -15.5,    133.75, 0.0
     -15.5,       134,-0.1
     -15.5,    134.25,-0.1
     -15.5,     134.5,-0.1
     -15.5,    134.75,-0.1
     -15.5,       135,-0.1
     -15.5,    135.25,-0.1
     -15.5,     135.5,-0.1
     -15.5,    135.75,-0.1
     -15.5,       136,-0.1
     -15.5,    136.25,-0.1
     -15.5,     136.5,-9999.0
     -15.5,    136.75,-9999.0
     -15.5,       137,-9999.0
     -15.5,    137.25,-9999.0
     -15.5,     137.5,-9999.0
     -15.5,    137.75,-9999.0
     -15.5,       138,-9999.0
     -15.5,    138.25,-9999.0
     -15.5,     138.5,-9999.0
     -15.5,    138.75,-9999.0
     -15.5,       139,-9999.0
     -15.5,    139.25,-9999.0
     -15.5,     139.5,-9999.0
     -15.5,    139.75,-9999.0
     -15.5,       140,-9999.0
     -15.5,    140.25,-9999.0
     -15.5,     140.5,-9999.0
     -15.5,    140.75,-9999.0
     -15.5,       141,-9999.0
     -15.5,    141.25,-9999.0
     -15.5,     141.5,-0.4
     -15.5,    141.75,-0.4
     -15.5,       142,-0.5
     -15.5,    142.25,-0.6
     -15.5,     142.5,-0.6
     -15.5,    142.75,-0.5
     -15.5,       143,-0.4
     -15.5,    143.25,-0.4
     -15.5,     143.5,-0.5
     -15.5,    143.75,-0.5
     -15.5,       144,-0.7
     -15.5,    144.25,-0.9
     -15.5,     144.5,-1.8
     -15.5,    144.75,-1.4
     -15.5,       145,-4.9
     -15.5,    145.25,-5.6
     -15.5,     145.5,-9999.0
     -15.5,    145.75,-9999.0
     -15.5,       146,-9999.0
     -15.5,    146.25,-9999.0
     -15.5,     146.5,-9999.0
     -15.5,    146.75,-9999.0
     -15.5,       147,-9999.0
     -15.5,    147.25,-9999.0
     -15.5,     147.5,-9999.0
     -15.5,    147.75,-9999.0
     -15.5,       148,-9999.0
     -15.5,    148.25,-9999.0
     -15.5,     148.5,-9999.0
     -15.5,    148.75,-9999.0
     -15.5,       149,-9999.0
     -15.5,    149.25,-9999.0
     -15.5,     149.5,-9999.0
     -15.5,    149.75,-9999.0
     -15.5,       150,-9999.0
     -15.5,    150.25,-9999.0
     -15.5,     150.5,-9999.0
     -15.5,    150.75,-9999.0
     -15.5,       151,-9999.0
     -15.5,    151.25,-9999.0
     -15.5,     151.5,-9999.0
     -15.5,    151.75,-9999.0
     -15.5,       152,-9999.0
     -15.5,    152.25,-9999.0
     -15.5,     152.5,-9999.0
     -15.5,    152.75,-9999.0
     -15.5,       153,-9999.0
     -15.5,    153.25,-9999.0
     -15.5,     153.5,-9999.0
     -15.5,    153.75,-9999.0
     -15.5,       154,-9999.0
    -15.75,       112,-9999.0
    -15.75,    112.25,-9999.0
    -15.75,     112.5,-9999.0
    -15.75,    112.75,-9999.0
    -15.75,       113,-9999.0
    -15.75,    113.25,-9999.0
    -15.75,     113.5,-9999.0
    -15.75,    113.75,-9999.0
    -15.75,       114,-9999.0
    -15.75,    114.25,-9999.0
    -15.75,     114.5,-9999.0
    -15.75,    114.75,-9999.0
    -15.75,       115,-9999.0
    -15.75,    115.25,-9999.0
    -15.75,     115.5,-9999.0
    -15.75,    115.75,-9999.0
    -15.75,       116,-9999.0
    -15.75,    116.25,-9999.0
    -15.75,     116.5,-9999.0
    -15.75,    116.75,-9999.0
    -15.75,       117,-9999.0
    -15.75,    117.25,-9999.0
    -15.75,     117.5,-9999.0
    -15.75,    117.75,-9999.0
    -15.75,       118,-9999.0
    -15.75,    118.25,-9999.0
    -15.75,     118.5,-9999.0
    -15.75,    118.75,-9999.0
    -15.75,       119,-9999.0
    -15.75,    119.25,-9999.0
    -15.75,     119.5,-9999.0
    -15.75,    119.75,-9999.0
    -15.75,       120,-9999.0
    -15.75,    120.25,-9999.0
    -15.75,     120.5,-9999.0
    -15.75,    120.75,-9999.0
    -15.75,       121,-9999.0
    -15.75,    121.25,-9999.0
    -15.75,     121.5,-9999.0
    -15.75,    121.75,-9999.0
    -15.75,       122,-9999.0
    -15.75,    122.25,-9999.0
